target,hour_index,Time (UTC)
CF_Solar,456562,2022-01-31 10:00:00+00:00
Price,456562,2022-01-31 10:00:00+00:00
CF_Solar,456563,2022-01-31 11:00:00+00:00
Load_MW,456563,2022-01-31 11:00:00+00:00
Price,456563,2022-01-31 11:00:00+00:00
Load_MW,456564,2022-01-31 12:00:00+00:00
Price,456564,2022-01-31 12:00:00+00:00
Load_MW,456565,2022-01-31 13:00:00+00:00
Price,456565,2022-01-31 13:00:00+00:00
Load_MW,456566,2022-01-31 14:00:00+00:00
Price,456566,2022-01-31 14:00:00+00:00
Load_MW,456567,2022-01-31 15:00:00+00:00
Price,456567,2022-01-31 15:00:00+00:00
Load_MW,456568,2022-01-31 16:00:00+00:00
Price,456568,2022-01-31 16:00:00+00:00
CF_Solar,456569,2022-01-31 17:00:00+00:00
Load_MW,456569,2022-01-31 17:00:00+00:00
Price,456569,2022-01-31 17:00:00+00:00
CF_Solar,456570,2022-01-31 18:00:00+00:00
Price,456570,2022-01-31 18:00:00+00:00
Price,456571,2022-01-31 19:00:00+00:00
Load_MW,456587,2022-02-01 11:00:00+00:00
Load_MW,456588,2022-02-01 12:00:00+00:00
n_targets,456588,2022-02-01 12:00:00+00:00
CF_Solar,456592,2022-02-01 16:00:00+00:00
n_targets,456592,2022-02-01 16:00:00+00:00
CF_Solar,456593,2022-02-01 17:00:00+00:00
n_targets,456596,2022-02-01 20:00:00+00:00
CF_Solar,456597,2022-02-01 21:00:00+00:00
n_targets,456597,2022-02-01 21:00:00+00:00
CF_Wind,456609,2022-02-02 09:00:00+00:00
CF_Wind,456610,2022-02-02 10:00:00+00:00
CF_Wind,456611,2022-02-02 11:00:00+00:00
Load_MW,456611,2022-02-02 11:00:00+00:00
CF_Wind,456612,2022-02-02 12:00:00+00:00
Load_MW,456612,2022-02-02 12:00:00+00:00
CF_Wind,456613,2022-02-02 13:00:00+00:00
Load_MW,456613,2022-02-02 13:00:00+00:00
CF_Wind,456614,2022-02-02 14:00:00+00:00
Load_MW,456614,2022-02-02 14:00:00+00:00
CF_Wind,456615,2022-02-02 15:00:00+00:00
CF_Solar,456616,2022-02-02 16:00:00+00:00
CF_Wind,456616,2022-02-02 16:00:00+00:00
CF_Solar,456617,2022-02-02 17:00:00+00:00
CF_Wind,456617,2022-02-02 17:00:00+00:00
CF_Solar,456618,2022-02-02 18:00:00+00:00
CF_Wind,456618,2022-02-02 18:00:00+00:00
Price,456618,2022-02-02 18:00:00+00:00
CF_Solar,456619,2022-02-02 19:00:00+00:00
CF_Wind,456619,2022-02-02 19:00:00+00:00
Price,456619,2022-02-02 19:00:00+00:00
CF_Solar,456620,2022-02-02 20:00:00+00:00
CF_Wind,456620,2022-02-02 20:00:00+00:00
CF_Solar,456621,2022-02-02 21:00:00+00:00
CF_Wind,456621,2022-02-02 21:00:00+00:00
CF_Solar,456622,2022-02-02 22:00:00+00:00
CF_Wind,456622,2022-02-02 22:00:00+00:00
CF_Solar,456623,2022-02-02 23:00:00+00:00
CF_Wind,456623,2022-02-02 23:00:00+00:00
CF_Wind,456624,2022-02-03 00:00:00+00:00
CF_Wind,456625,2022-02-03 01:00:00+00:00
CF_Wind,456626,2022-02-03 02:00:00+00:00
n_targets,456626,2022-02-03 02:00:00+00:00
CF_Wind,456630,2022-02-03 06:00:00+00:00
CF_Solar,456632,2022-02-03 08:00:00+00:00
Price,456632,2022-02-03 08:00:00+00:00
Load_MW,456633,2022-02-03 09:00:00+00:00
Price,456633,2022-02-03 09:00:00+00:00
Load_MW,456634,2022-02-03 10:00:00+00:00
Price,456634,2022-02-03 10:00:00+00:00
Load_MW,456635,2022-02-03 11:00:00+00:00
Load_MW,456636,2022-02-03 12:00:00+00:00
Load_MW,456637,2022-02-03 13:00:00+00:00
n_targets,456637,2022-02-03 13:00:00+00:00
Load_MW,456638,2022-02-03 14:00:00+00:00
Load_MW,456639,2022-02-03 15:00:00+00:00
Load_MW,456640,2022-02-03 16:00:00+00:00
Price,456640,2022-02-03 16:00:00+00:00
Load_MW,456641,2022-02-03 17:00:00+00:00
Price,456641,2022-02-03 17:00:00+00:00
CF_Solar,456642,2022-02-03 18:00:00+00:00
Load_MW,456642,2022-02-03 18:00:00+00:00
Price,456642,2022-02-03 18:00:00+00:00
Load_MW,456643,2022-02-03 19:00:00+00:00
Price,456643,2022-02-03 19:00:00+00:00
CF_Wind,456652,2022-02-04 04:00:00+00:00
n_targets,456652,2022-02-04 04:00:00+00:00
Load_MW,456657,2022-02-04 09:00:00+00:00
n_targets,456657,2022-02-04 09:00:00+00:00
Load_MW,456658,2022-02-04 10:00:00+00:00
n_targets,456658,2022-02-04 10:00:00+00:00
Load_MW,456659,2022-02-04 11:00:00+00:00
n_targets,456659,2022-02-04 11:00:00+00:00
Load_MW,456660,2022-02-04 12:00:00+00:00
n_targets,456660,2022-02-04 12:00:00+00:00
Load_MW,456665,2022-02-04 17:00:00+00:00
n_targets,456665,2022-02-04 17:00:00+00:00
Load_MW,456666,2022-02-04 18:00:00+00:00
n_targets,456666,2022-02-04 18:00:00+00:00
CF_Solar,456689,2022-02-05 17:00:00+00:00
n_targets,456689,2022-02-05 17:00:00+00:00
Load_MW,456707,2022-02-06 11:00:00+00:00
n_targets,456707,2022-02-06 11:00:00+00:00
n_targets,456729,2022-02-07 09:00:00+00:00
CF_Wind,456735,2022-02-07 15:00:00+00:00
CF_Wind,456736,2022-02-07 16:00:00+00:00
CF_Solar,456737,2022-02-07 17:00:00+00:00
CF_Wind,456737,2022-02-07 17:00:00+00:00
CF_Solar,456738,2022-02-07 18:00:00+00:00
CF_Wind,456738,2022-02-07 18:00:00+00:00
CF_Solar,456739,2022-02-07 19:00:00+00:00
CF_Wind,456739,2022-02-07 19:00:00+00:00
CF_Solar,456740,2022-02-07 20:00:00+00:00
CF_Wind,456740,2022-02-07 20:00:00+00:00
CF_Solar,456741,2022-02-07 21:00:00+00:00
CF_Wind,456741,2022-02-07 21:00:00+00:00
CF_Solar,456755,2022-02-08 11:00:00+00:00
CF_Wind,456755,2022-02-08 11:00:00+00:00
Load_MW,456755,2022-02-08 11:00:00+00:00
CF_Wind,456756,2022-02-08 12:00:00+00:00
Load_MW,456756,2022-02-08 12:00:00+00:00
CF_Wind,456757,2022-02-08 13:00:00+00:00
Load_MW,456757,2022-02-08 13:00:00+00:00
CF_Solar,456759,2022-02-08 15:00:00+00:00
CF_Solar,456760,2022-02-08 16:00:00+00:00
CF_Solar,456761,2022-02-08 17:00:00+00:00
CF_Wind,456761,2022-02-08 17:00:00+00:00
CF_Solar,456762,2022-02-08 18:00:00+00:00
CF_Wind,456762,2022-02-08 18:00:00+00:00
CF_Solar,456763,2022-02-08 19:00:00+00:00
CF_Wind,456763,2022-02-08 19:00:00+00:00
CF_Solar,456764,2022-02-08 20:00:00+00:00
CF_Wind,456764,2022-02-08 20:00:00+00:00
CF_Wind,456765,2022-02-08 21:00:00+00:00
CF_Wind,456766,2022-02-08 22:00:00+00:00
CF_Wind,456767,2022-02-08 23:00:00+00:00
n_targets,456767,2022-02-08 23:00:00+00:00
CF_Wind,456768,2022-02-09 00:00:00+00:00
n_targets,456768,2022-02-09 00:00:00+00:00
Load_MW,456779,2022-02-09 11:00:00+00:00
n_targets,456779,2022-02-09 11:00:00+00:00
Load_MW,456780,2022-02-09 12:00:00+00:00
n_targets,456780,2022-02-09 12:00:00+00:00
Load_MW,456781,2022-02-09 13:00:00+00:00
n_targets,456781,2022-02-09 13:00:00+00:00
Load_MW,456782,2022-02-09 14:00:00+00:00
n_targets,456782,2022-02-09 14:00:00+00:00
Load_MW,456783,2022-02-09 15:00:00+00:00
n_targets,456783,2022-02-09 15:00:00+00:00
Load_MW,456784,2022-02-09 16:00:00+00:00
Load_MW,456785,2022-02-09 17:00:00+00:00
Load_MW,456786,2022-02-09 18:00:00+00:00
Price,456786,2022-02-09 18:00:00+00:00
CF_Wind,456795,2022-02-10 03:00:00+00:00
n_targets,456795,2022-02-10 03:00:00+00:00
CF_Wind,456796,2022-02-10 04:00:00+00:00
n_targets,456796,2022-02-10 04:00:00+00:00
CF_Wind,456797,2022-02-10 05:00:00+00:00
n_targets,456797,2022-02-10 05:00:00+00:00
CF_Wind,456798,2022-02-10 06:00:00+00:00
n_targets,456807,2022-02-10 15:00:00+00:00
CF_Wind,456820,2022-02-11 04:00:00+00:00
n_targets,456820,2022-02-11 04:00:00+00:00
Load_MW,456825,2022-02-11 09:00:00+00:00
n_targets,456825,2022-02-11 09:00:00+00:00
Load_MW,456826,2022-02-11 10:00:00+00:00
n_targets,456826,2022-02-11 10:00:00+00:00
CF_Wind,456830,2022-02-11 14:00:00+00:00
CF_Solar,456832,2022-02-11 16:00:00+00:00
CF_Solar,456833,2022-02-11 17:00:00+00:00
n_targets,456833,2022-02-11 17:00:00+00:00
CF_Solar,456834,2022-02-11 18:00:00+00:00
CF_Solar,456835,2022-02-11 19:00:00+00:00
CF_Solar,456836,2022-02-11 20:00:00+00:00
CF_Solar,456837,2022-02-11 21:00:00+00:00
n_targets,456837,2022-02-11 21:00:00+00:00
CF_Solar,456838,2022-02-11 22:00:00+00:00
n_targets,456838,2022-02-11 22:00:00+00:00
CF_Solar,456839,2022-02-11 23:00:00+00:00
n_targets,456839,2022-02-11 23:00:00+00:00
CF_Solar,456840,2022-02-12 00:00:00+00:00
n_targets,456840,2022-02-12 00:00:00+00:00
CF_Wind,456851,2022-02-12 11:00:00+00:00
Load_MW,456853,2022-02-12 13:00:00+00:00
Load_MW,456854,2022-02-12 14:00:00+00:00
n_targets,456854,2022-02-12 14:00:00+00:00
Load_MW,456855,2022-02-12 15:00:00+00:00
n_targets,456855,2022-02-12 15:00:00+00:00
Load_MW,456856,2022-02-12 16:00:00+00:00
n_targets,456856,2022-02-12 16:00:00+00:00
Load_MW,456857,2022-02-12 17:00:00+00:00
n_targets,456857,2022-02-12 17:00:00+00:00
Load_MW,456858,2022-02-12 18:00:00+00:00
n_targets,456858,2022-02-12 18:00:00+00:00
CF_Wind,456895,2022-02-14 07:00:00+00:00
n_targets,456895,2022-02-14 07:00:00+00:00
n_targets,456896,2022-02-14 08:00:00+00:00
n_targets,456897,2022-02-14 09:00:00+00:00
Load_MW,456898,2022-02-14 10:00:00+00:00
n_targets,456898,2022-02-14 10:00:00+00:00
Load_MW,456899,2022-02-14 11:00:00+00:00
n_targets,456899,2022-02-14 11:00:00+00:00
Load_MW,456900,2022-02-14 12:00:00+00:00
n_targets,456900,2022-02-14 12:00:00+00:00
Load_MW,456901,2022-02-14 13:00:00+00:00
n_targets,456901,2022-02-14 13:00:00+00:00
Load_MW,456902,2022-02-14 14:00:00+00:00
n_targets,456902,2022-02-14 14:00:00+00:00
Load_MW,456903,2022-02-14 15:00:00+00:00
n_targets,456903,2022-02-14 15:00:00+00:00
Load_MW,456904,2022-02-14 16:00:00+00:00
n_targets,456904,2022-02-14 16:00:00+00:00
Load_MW,456905,2022-02-14 17:00:00+00:00
n_targets,456905,2022-02-14 17:00:00+00:00
Load_MW,456920,2022-02-15 08:00:00+00:00
Load_MW,456921,2022-02-15 09:00:00+00:00
Load_MW,456922,2022-02-15 10:00:00+00:00
n_targets,456922,2022-02-15 10:00:00+00:00
Load_MW,456923,2022-02-15 11:00:00+00:00
n_targets,456923,2022-02-15 11:00:00+00:00
Load_MW,456924,2022-02-15 12:00:00+00:00
n_targets,456924,2022-02-15 12:00:00+00:00
Load_MW,456925,2022-02-15 13:00:00+00:00
n_targets,456925,2022-02-15 13:00:00+00:00
Load_MW,456926,2022-02-15 14:00:00+00:00
n_targets,456926,2022-02-15 14:00:00+00:00
Load_MW,456927,2022-02-15 15:00:00+00:00
n_targets,456927,2022-02-15 15:00:00+00:00
Load_MW,456928,2022-02-15 16:00:00+00:00
n_targets,456928,2022-02-15 16:00:00+00:00
Load_MW,456929,2022-02-15 17:00:00+00:00
n_targets,456929,2022-02-15 17:00:00+00:00
CF_Wind,456937,2022-02-16 01:00:00+00:00
n_targets,456937,2022-02-16 01:00:00+00:00
CF_Wind,456938,2022-02-16 02:00:00+00:00
n_targets,456938,2022-02-16 02:00:00+00:00
CF_Wind,456939,2022-02-16 03:00:00+00:00
n_targets,456939,2022-02-16 03:00:00+00:00
CF_Wind,456940,2022-02-16 04:00:00+00:00
n_targets,456940,2022-02-16 04:00:00+00:00
CF_Solar,456953,2022-02-16 17:00:00+00:00
n_targets,456953,2022-02-16 17:00:00+00:00
CF_Solar,456977,2022-02-17 17:00:00+00:00
CF_Solar,456978,2022-02-17 18:00:00+00:00
CF_Solar,456979,2022-02-17 19:00:00+00:00
CF_Wind,456979,2022-02-17 19:00:00+00:00
CF_Solar,456980,2022-02-17 20:00:00+00:00
CF_Wind,456980,2022-02-17 20:00:00+00:00
CF_Solar,456981,2022-02-17 21:00:00+00:00
CF_Wind,456981,2022-02-17 21:00:00+00:00
CF_Wind,456982,2022-02-17 22:00:00+00:00
Load_MW,456994,2022-02-18 10:00:00+00:00
n_targets,456994,2022-02-18 10:00:00+00:00
Load_MW,456995,2022-02-18 11:00:00+00:00
n_targets,456995,2022-02-18 11:00:00+00:00
Load_MW,456996,2022-02-18 12:00:00+00:00
n_targets,456996,2022-02-18 12:00:00+00:00
Load_MW,456997,2022-02-18 13:00:00+00:00
n_targets,456997,2022-02-18 13:00:00+00:00
Load_MW,456998,2022-02-18 14:00:00+00:00
n_targets,456998,2022-02-18 14:00:00+00:00
Load_MW,456999,2022-02-18 15:00:00+00:00
n_targets,456999,2022-02-18 15:00:00+00:00
Load_MW,457000,2022-02-18 16:00:00+00:00
Load_MW,457001,2022-02-18 17:00:00+00:00
CF_Wind,457002,2022-02-18 18:00:00+00:00
CF_Wind,457012,2022-02-19 04:00:00+00:00
CF_Wind,457013,2022-02-19 05:00:00+00:00
CF_Wind,457014,2022-02-19 06:00:00+00:00
CF_Wind,457015,2022-02-19 07:00:00+00:00
Load_MW,457066,2022-02-21 10:00:00+00:00
CF_Wind,457068,2022-02-21 12:00:00+00:00
CF_Wind,457069,2022-02-21 13:00:00+00:00
CF_Solar,457097,2022-02-22 17:00:00+00:00
n_targets,457097,2022-02-22 17:00:00+00:00
Load_MW,457101,2022-02-22 21:00:00+00:00
CF_Wind,457113,2022-02-23 09:00:00+00:00
CF_Wind,457114,2022-02-23 10:00:00+00:00
CF_Solar,457125,2022-02-23 21:00:00+00:00
CF_Solar,457149,2022-02-24 21:00:00+00:00
n_targets,457149,2022-02-24 21:00:00+00:00
CF_Wind,457162,2022-02-25 10:00:00+00:00
Load_MW,457164,2022-02-25 12:00:00+00:00
Load_MW,457165,2022-02-25 13:00:00+00:00
n_targets,457165,2022-02-25 13:00:00+00:00
Load_MW,457166,2022-02-25 14:00:00+00:00
n_targets,457166,2022-02-25 14:00:00+00:00
CF_Solar,457173,2022-02-25 21:00:00+00:00
Load_MW,457173,2022-02-25 21:00:00+00:00
CF_Solar,457174,2022-02-25 22:00:00+00:00
CF_Solar,457175,2022-02-25 23:00:00+00:00
CF_Solar,457176,2022-02-26 00:00:00+00:00
n_targets,457176,2022-02-26 00:00:00+00:00
CF_Solar,457177,2022-02-26 01:00:00+00:00
n_targets,457177,2022-02-26 01:00:00+00:00
CF_Solar,457178,2022-02-26 02:00:00+00:00
n_targets,457178,2022-02-26 02:00:00+00:00
CF_Solar,457179,2022-02-26 03:00:00+00:00
n_targets,457179,2022-02-26 03:00:00+00:00
Price,457184,2022-02-26 08:00:00+00:00
n_targets,457184,2022-02-26 08:00:00+00:00
Price,457185,2022-02-26 09:00:00+00:00
Price,457186,2022-02-26 10:00:00+00:00
Load_MW,457187,2022-02-26 11:00:00+00:00
Price,457187,2022-02-26 11:00:00+00:00
Load_MW,457188,2022-02-26 12:00:00+00:00
Load_MW,457189,2022-02-26 13:00:00+00:00
CF_Solar,457193,2022-02-26 17:00:00+00:00
Price,457193,2022-02-26 17:00:00+00:00
CF_Solar,457194,2022-02-26 18:00:00+00:00
Price,457194,2022-02-26 18:00:00+00:00
CF_Solar,457195,2022-02-26 19:00:00+00:00
Price,457195,2022-02-26 19:00:00+00:00
CF_Solar,457196,2022-02-26 20:00:00+00:00
Price,457196,2022-02-26 20:00:00+00:00
CF_Solar,457197,2022-02-26 21:00:00+00:00
CF_Solar,457198,2022-02-26 22:00:00+00:00
CF_Wind,457212,2022-02-27 12:00:00+00:00
n_targets,457212,2022-02-27 12:00:00+00:00
CF_Wind,457213,2022-02-27 13:00:00+00:00
n_targets,457213,2022-02-27 13:00:00+00:00
CF_Wind,457214,2022-02-27 14:00:00+00:00
n_targets,457214,2022-02-27 14:00:00+00:00
CF_Solar,457218,2022-02-27 18:00:00+00:00
n_targets,457218,2022-02-27 18:00:00+00:00
CF_Solar,457219,2022-02-27 19:00:00+00:00
n_targets,457219,2022-02-27 19:00:00+00:00
CF_Solar,457220,2022-02-27 20:00:00+00:00
n_targets,457220,2022-02-27 20:00:00+00:00
CF_Solar,457221,2022-02-27 21:00:00+00:00
n_targets,457221,2022-02-27 21:00:00+00:00
CF_Solar,457222,2022-02-27 22:00:00+00:00
n_targets,457222,2022-02-27 22:00:00+00:00
CF_Solar,457223,2022-02-27 23:00:00+00:00
n_targets,457223,2022-02-27 23:00:00+00:00
CF_Solar,457224,2022-02-28 00:00:00+00:00
n_targets,457224,2022-02-28 00:00:00+00:00
CF_Solar,457225,2022-02-28 01:00:00+00:00
n_targets,457225,2022-02-28 01:00:00+00:00
CF_Solar,457226,2022-02-28 02:00:00+00:00
n_targets,457226,2022-02-28 02:00:00+00:00
CF_Solar,457227,2022-02-28 03:00:00+00:00
n_targets,457227,2022-02-28 03:00:00+00:00
CF_Solar,457228,2022-02-28 04:00:00+00:00
n_targets,457228,2022-02-28 04:00:00+00:00
CF_Solar,457229,2022-02-28 05:00:00+00:00
CF_Solar,457230,2022-02-28 06:00:00+00:00
CF_Solar,457231,2022-02-28 07:00:00+00:00
Price,457231,2022-02-28 07:00:00+00:00
Price,457232,2022-02-28 08:00:00+00:00
Price,457233,2022-02-28 09:00:00+00:00
Price,457234,2022-02-28 10:00:00+00:00
Load_MW,457235,2022-02-28 11:00:00+00:00
Load_MW,457236,2022-02-28 12:00:00+00:00
Load_MW,457237,2022-02-28 13:00:00+00:00
Load_MW,457238,2022-02-28 14:00:00+00:00
Price,457238,2022-02-28 14:00:00+00:00
Load_MW,457239,2022-02-28 15:00:00+00:00
Price,457239,2022-02-28 15:00:00+00:00
Load_MW,457240,2022-02-28 16:00:00+00:00
Price,457240,2022-02-28 16:00:00+00:00
Price,457241,2022-02-28 17:00:00+00:00
CF_Solar,457242,2022-02-28 18:00:00+00:00
Price,457242,2022-02-28 18:00:00+00:00
CF_Solar,457243,2022-02-28 19:00:00+00:00
Price,457243,2022-02-28 19:00:00+00:00
CF_Solar,457244,2022-02-28 20:00:00+00:00
Price,457244,2022-02-28 20:00:00+00:00
CF_Solar,457245,2022-02-28 21:00:00+00:00
Price,457245,2022-02-28 21:00:00+00:00
CF_Solar,457246,2022-02-28 22:00:00+00:00
n_targets,457248,2022-03-01 00:00:00+00:00
n_targets,457249,2022-03-01 01:00:00+00:00
CF_Wind,457250,2022-03-01 02:00:00+00:00
n_targets,457250,2022-03-01 02:00:00+00:00
CF_Wind,457251,2022-03-01 03:00:00+00:00
n_targets,457251,2022-03-01 03:00:00+00:00
CF_Wind,457252,2022-03-01 04:00:00+00:00
CF_Wind,457253,2022-03-01 05:00:00+00:00
CF_Wind,457254,2022-03-01 06:00:00+00:00
Price,457254,2022-03-01 06:00:00+00:00
CF_Wind,457255,2022-03-01 07:00:00+00:00
Price,457255,2022-03-01 07:00:00+00:00
CF_Wind,457256,2022-03-01 08:00:00+00:00
Price,457256,2022-03-01 08:00:00+00:00
Price,457257,2022-03-01 09:00:00+00:00
Load_MW,457258,2022-03-01 10:00:00+00:00
Price,457258,2022-03-01 10:00:00+00:00
Price,457259,2022-03-01 11:00:00+00:00
Price,457260,2022-03-01 12:00:00+00:00
Price,457261,2022-03-01 13:00:00+00:00
n_targets,457261,2022-03-01 13:00:00+00:00
Price,457262,2022-03-01 14:00:00+00:00
n_targets,457262,2022-03-01 14:00:00+00:00
Price,457263,2022-03-01 15:00:00+00:00
Price,457264,2022-03-01 16:00:00+00:00
CF_Solar,457265,2022-03-01 17:00:00+00:00
Price,457265,2022-03-01 17:00:00+00:00
CF_Solar,457266,2022-03-01 18:00:00+00:00
Price,457266,2022-03-01 18:00:00+00:00
CF_Solar,457267,2022-03-01 19:00:00+00:00
Price,457267,2022-03-01 19:00:00+00:00
CF_Solar,457268,2022-03-01 20:00:00+00:00
Price,457268,2022-03-01 20:00:00+00:00
CF_Solar,457269,2022-03-01 21:00:00+00:00
Price,457269,2022-03-01 21:00:00+00:00
CF_Solar,457270,2022-03-01 22:00:00+00:00
Price,457270,2022-03-01 22:00:00+00:00
CF_Solar,457271,2022-03-01 23:00:00+00:00
Price,457271,2022-03-01 23:00:00+00:00
Price,457272,2022-03-02 00:00:00+00:00
Price,457273,2022-03-02 01:00:00+00:00
Price,457274,2022-03-02 02:00:00+00:00
Price,457275,2022-03-02 03:00:00+00:00
Price,457276,2022-03-02 04:00:00+00:00
Price,457277,2022-03-02 05:00:00+00:00
n_targets,457277,2022-03-02 05:00:00+00:00
Price,457278,2022-03-02 06:00:00+00:00
n_targets,457278,2022-03-02 06:00:00+00:00
Price,457279,2022-03-02 07:00:00+00:00
Price,457280,2022-03-02 08:00:00+00:00
Price,457281,2022-03-02 09:00:00+00:00
Price,457282,2022-03-02 10:00:00+00:00
Price,457283,2022-03-02 11:00:00+00:00
Price,457284,2022-03-02 12:00:00+00:00
Price,457285,2022-03-02 13:00:00+00:00
CF_Wind,457286,2022-03-02 14:00:00+00:00
Price,457286,2022-03-02 14:00:00+00:00
Price,457287,2022-03-02 15:00:00+00:00
Price,457288,2022-03-02 16:00:00+00:00
Price,457289,2022-03-02 17:00:00+00:00
CF_Solar,457290,2022-03-02 18:00:00+00:00
Price,457290,2022-03-02 18:00:00+00:00
CF_Solar,457291,2022-03-02 19:00:00+00:00
Price,457291,2022-03-02 19:00:00+00:00
CF_Solar,457292,2022-03-02 20:00:00+00:00
Price,457292,2022-03-02 20:00:00+00:00
CF_Solar,457293,2022-03-02 21:00:00+00:00
Price,457293,2022-03-02 21:00:00+00:00
CF_Solar,457294,2022-03-02 22:00:00+00:00
Price,457294,2022-03-02 22:00:00+00:00
CF_Solar,457295,2022-03-02 23:00:00+00:00
Price,457295,2022-03-02 23:00:00+00:00
CF_Solar,457296,2022-03-03 00:00:00+00:00
Price,457296,2022-03-03 00:00:00+00:00
CF_Solar,457297,2022-03-03 01:00:00+00:00
Price,457297,2022-03-03 01:00:00+00:00
CF_Solar,457298,2022-03-03 02:00:00+00:00
Price,457298,2022-03-03 02:00:00+00:00
CF_Wind,457299,2022-03-03 03:00:00+00:00
Price,457299,2022-03-03 03:00:00+00:00
CF_Wind,457300,2022-03-03 04:00:00+00:00
Price,457300,2022-03-03 04:00:00+00:00
Price,457301,2022-03-03 05:00:00+00:00
Price,457302,2022-03-03 06:00:00+00:00
Price,457303,2022-03-03 07:00:00+00:00
Price,457304,2022-03-03 08:00:00+00:00
Price,457305,2022-03-03 09:00:00+00:00
Load_MW,457306,2022-03-03 10:00:00+00:00
Price,457306,2022-03-03 10:00:00+00:00
Price,457307,2022-03-03 11:00:00+00:00
Price,457308,2022-03-03 12:00:00+00:00
CF_Wind,457309,2022-03-03 13:00:00+00:00
Price,457309,2022-03-03 13:00:00+00:00
CF_Wind,457310,2022-03-03 14:00:00+00:00
Price,457310,2022-03-03 14:00:00+00:00
CF_Wind,457311,2022-03-03 15:00:00+00:00
Load_MW,457311,2022-03-03 15:00:00+00:00
Price,457311,2022-03-03 15:00:00+00:00
Load_MW,457312,2022-03-03 16:00:00+00:00
Price,457312,2022-03-03 16:00:00+00:00
Price,457313,2022-03-03 17:00:00+00:00
Price,457314,2022-03-03 18:00:00+00:00
Price,457315,2022-03-03 19:00:00+00:00
Price,457316,2022-03-03 20:00:00+00:00
Price,457317,2022-03-03 21:00:00+00:00
CF_Solar,457318,2022-03-03 22:00:00+00:00
Price,457318,2022-03-03 22:00:00+00:00
CF_Solar,457319,2022-03-03 23:00:00+00:00
Price,457319,2022-03-03 23:00:00+00:00
CF_Solar,457320,2022-03-04 00:00:00+00:00
Price,457320,2022-03-04 00:00:00+00:00
CF_Solar,457321,2022-03-04 01:00:00+00:00
Price,457321,2022-03-04 01:00:00+00:00
CF_Solar,457322,2022-03-04 02:00:00+00:00
Price,457322,2022-03-04 02:00:00+00:00
CF_Solar,457323,2022-03-04 03:00:00+00:00
Price,457323,2022-03-04 03:00:00+00:00
CF_Solar,457324,2022-03-04 04:00:00+00:00
Price,457324,2022-03-04 04:00:00+00:00
Price,457325,2022-03-04 05:00:00+00:00
Price,457326,2022-03-04 06:00:00+00:00
Price,457327,2022-03-04 07:00:00+00:00
CF_Solar,457328,2022-03-04 08:00:00+00:00
Price,457328,2022-03-04 08:00:00+00:00
Load_MW,457329,2022-03-04 09:00:00+00:00
Price,457329,2022-03-04 09:00:00+00:00
Load_MW,457330,2022-03-04 10:00:00+00:00
Price,457330,2022-03-04 10:00:00+00:00
Load_MW,457331,2022-03-04 11:00:00+00:00
Price,457331,2022-03-04 11:00:00+00:00
Price,457332,2022-03-04 12:00:00+00:00
Price,457333,2022-03-04 13:00:00+00:00
Price,457334,2022-03-04 14:00:00+00:00
Load_MW,457335,2022-03-04 15:00:00+00:00
Price,457335,2022-03-04 15:00:00+00:00
Load_MW,457336,2022-03-04 16:00:00+00:00
Price,457336,2022-03-04 16:00:00+00:00
CF_Solar,457337,2022-03-04 17:00:00+00:00
Load_MW,457337,2022-03-04 17:00:00+00:00
Price,457337,2022-03-04 17:00:00+00:00
CF_Solar,457338,2022-03-04 18:00:00+00:00
Load_MW,457338,2022-03-04 18:00:00+00:00
Price,457338,2022-03-04 18:00:00+00:00
CF_Solar,457339,2022-03-04 19:00:00+00:00
Price,457339,2022-03-04 19:00:00+00:00
CF_Solar,457340,2022-03-04 20:00:00+00:00
Price,457340,2022-03-04 20:00:00+00:00
CF_Solar,457341,2022-03-04 21:00:00+00:00
Price,457341,2022-03-04 21:00:00+00:00
CF_Solar,457342,2022-03-04 22:00:00+00:00
Price,457342,2022-03-04 22:00:00+00:00
CF_Solar,457343,2022-03-04 23:00:00+00:00
Price,457343,2022-03-04 23:00:00+00:00
CF_Solar,457344,2022-03-05 00:00:00+00:00
Price,457344,2022-03-05 00:00:00+00:00
CF_Solar,457345,2022-03-05 01:00:00+00:00
Price,457345,2022-03-05 01:00:00+00:00
CF_Solar,457346,2022-03-05 02:00:00+00:00
Price,457346,2022-03-05 02:00:00+00:00
CF_Wind,457347,2022-03-05 03:00:00+00:00
Price,457347,2022-03-05 03:00:00+00:00
CF_Wind,457348,2022-03-05 04:00:00+00:00
Price,457348,2022-03-05 04:00:00+00:00
CF_Wind,457349,2022-03-05 05:00:00+00:00
Price,457349,2022-03-05 05:00:00+00:00
CF_Wind,457350,2022-03-05 06:00:00+00:00
Price,457350,2022-03-05 06:00:00+00:00
CF_Wind,457351,2022-03-05 07:00:00+00:00
Price,457351,2022-03-05 07:00:00+00:00
CF_Wind,457352,2022-03-05 08:00:00+00:00
Price,457352,2022-03-05 08:00:00+00:00
CF_Wind,457353,2022-03-05 09:00:00+00:00
Price,457353,2022-03-05 09:00:00+00:00
CF_Wind,457354,2022-03-05 10:00:00+00:00
Price,457354,2022-03-05 10:00:00+00:00
CF_Wind,457355,2022-03-05 11:00:00+00:00
Price,457355,2022-03-05 11:00:00+00:00
CF_Wind,457356,2022-03-05 12:00:00+00:00
Price,457356,2022-03-05 12:00:00+00:00
